Investor ID;Name;Country of registration/origin;Classification;Investor homepage;Opencorporates link;Comment;Action comment
38514;China Great Cause (Cambodia) Investment Co., Ltd.;Cambodia;Частная компания;;;
38515;Jing Zhong Ri Cambodia Co., Ltd.;Cambodia;Частная компания;;;
38516;Noupheap Sophy Investment Co Ltd;Cambodia;Частная компания;;;
38517;Unknown( ECDC);South Africa;Частная компания;;;
38518;Unknown (Sichuan provincial department of agriculture);Uganda;Частная компания;;;
38519;Sunbird Bioenergy Zambia Limited;Zambia;Частная компания;;;
38520;Unknown (Adecoagro S.A., in Argentina, 38520);Argentina;Частная компания;;;
38521;Inversora Juramento S.A.;Argentina;Частная компания;;;
38522;Unknown (China State Farms Agribusiness Corporation);Togo;Частная компания;;;
38523;Unknown (Lufthansa German Airlines);Cameroon;Частная компания;;;
38524;BEK Holdings (Pty) Ltd;South Africa;Частная компания;;;
38525;Compagnie Hévéicole de Prikro (CHP);Côte d'Ivoire;Частная компания;;;
38526;PT Khaleda Agroprima Malindo;Indonesia;Частная компания;;;
38527;PT Tunas Prima Sejahtera;Indonesia;Частная компания;;;
38528;PT Primabahagia Permai Sejati;Indonesia;Частная компания;;;
38529;PT Sawit Nusantara Makmur Utama;Indonesia;Частная компания;;;
38530;PT Tasnida Agro Lestari;Indonesia;Частная компания;;;
38531;PT Sumber Bumi Serasi;Indonesia;Частная компания;;;
38532;Desarrollo Agricola del Paraguay;Paraguay;Частная компания;;;
38533;Aurora Pacific Economic Zone and Freeport Authority;Philippines;Государственная компания;https://auroraecozone.com/;;
38534;JD Agro Cocora LLC;Romania;Частная компания;;;"Fiscal Code 22445255,
Registry No.J2009000291210,
EUID ROONRC.J2009000291210"
38535;ASB GROUP OF COMPANIES LIMITED ;Uganda;Частная компания;;https://opencorporates.com/companies/ug/80010000985704;
38536;Unknown (Vicro Holdings Ltd);Uganda;Частная компания;;;
38537;Unknown (J10:10);Uganda;Частная компания;;;
38538;Uganda International Mining Company;Uganda;Частная компания;;;
38541;Golden Veroleum (Sierra Leone) Inc;Sierra Leone;Частная компания;;;
38543;Santa Cecilia del Oeste SA;Argentina;Частная компания;;;
38544;Sol & Mar Co.;Mozambique;Частная компания;;;
38545;China-Africa Cotton Mozambique Limited;Mozambique;Частная компания;;;
38546;Indivest Limitada;Mozambique;Частная компания;;;
38547;Congo Oils and Derivatives SARL;Congo, Dem. Rep.;Частная компания;;;
38548;China-Africa Cotton Malawi Limited;Malawi;Частная компания;;;
38549;China-Africa Cotton Zimbabwe (PVT) Limited;Zimbabwe;Частная компания;;;
38550;China-Africa Cotton Zambia Limited (CACZ);Zambia;Частная компания;;;
38551;China-Africa Cotton Mali Limited;Mali;Частная компания;;;
38552;China-Africa Cotton Tanzania Limited;Tanzania;Частная компания;;;
38554;Unknown(GLB Invest);Sudan;Частная компания;;;
38555;Unknown (Lion Mountains Agrico Ltd);Sierra Leone;Частная компания;;;
38556;Amaru Trade S.R.L.;Romania;Частная компания;;;
38557;Agri Consortium Oravita S.R.L.;Romania;Частная компания;;;
38558;Agri Consortium Videle S.R.L.;Romania;Частная компания;;;
38559;Montara Land Company;Tanzania;Частная компания;;;
38560;Wami Agriculture Company Limited;Tanzania;Частная компания;;;
38561;S.C. Emiliana West Rom S.R.L.;Romania;Частная компания;;;
38563;Sociedade de Desenvolvlmento da Zambezia-Chá Sarl (SDZ Chá Sarl);Mozambique;Частная компания;;;
38564;WEMS Agro Companies Limited;Nigeria;Частная компания;;;
38565;Unknown (Jilin Province Overseas Agricultural Investment and Development Group Company Limited);Zambia;Частная компания;;;
38566;SC Genagricola Romania LLC;Romania;Частная компания;https://genagricola1851.net/it;;"Fiscal Code 14357934,
Registry No. J35/1506/2001,
EUID	ROONRC.J35/1506/2001"
38567;Lexus Agric SARL;Congo, Rep.;Частная компания;;;
38568;PALMAFRIQUE;Côte d'Ivoire;Частная компания;;;
38569;Unknown (Peak Palm Oil PLC);Guinea;Частная компания;;http://peakpalmoil.com/;Peak Palm Oil PLC has four concessions under agreement in the coastal region, just south of Conakry and has a fifty year land lease agreement which is ratified with the Government of Guinea
38570;Agripalma;São Tomé and Principe;Частная компания;;;
38571;African Palm Oil Limited;Sierra Leone;Частная компания;;;
38573;Al Dahra Agriculture South Africa;South Africa;Частная компания;;https://opencorporates.com/companies/za/2012-045346-07;
38574;Navigator for Agricultural Investment;Egypt, Arab Rep.;Частная компания;;;In 2007 Al Dahra Group acquired Navigator Investments, in collaboration with the governments of Egypt and United Arab Emirates
38575;Al Dahra Oliva farms;Morocco;Частная компания;;;
38576;Riis Coffee Ltd;Uganda;Частная компания;;;
38577;Gozour Agri & Dairy;Egypt, Arab Rep.;Частная компания;;;
38580;Lim Siow Jin Estate Sdn. Bhd. (Ethiopia Branch);Ethiopia;Частная компания;;;
38581;AMG Bioenergy Plantations;China;Частная компания;;;
38582;Gisovu Tea Company Limited;Rwanda;Частная компания;;;
38583;Las Misiones SA;Argentina;Частная компания;;;
38584;Empresas Verdes Argentinas SA;Argentina;Частная компания;;;
38585;Shanghai Shengtai Forest Company Limited;China;Частная компания;;;
38586;Jiangsu Cathay Forest Company Ltd.;China;Частная компания;;;
38587;Guizhou Hanfang Cathay Forestry Co. Ltd.;China;Частная компания;;;
38588;Henan Xinya Cathay Forest Products Co. Ltd.;China;Частная компания;;;
38589;Jiangxi Cathay Forest Co., Ltd.;China;Частная компания;;;
38590;Pfunda Tea Company S.A.R.L.;Rwanda;Частная компания;;;
38591;DalEuroLes L.L.C.;Russian Federation;Частная компания;;;
38592;Cambodia Agro-Industry Group Co., Ltd.;Cambodia;Частная компания;;;
38593;Unknown (Los Poquiteros SA, in Argentina, 38593);Argentina;Частная компания;;;
38594;Gesterra;Angola;Частная компания;;;
38595;Unknown (KOICA, in Mongolia, 38595);Mongolia;Частная компания;;;
38596;Finca Cuchuy SA;Argentina;Частная компания;;;
38598;Tropha Estates Ltd;Malawi;Частная компания;;;
38599;Kashiba Farm Limited;Zambia;Частная компания;;;
38601;Unknown (Osun State);Nigeria;Частная компания;;;
38602;Riso Scotti Danubio SRL;Romania;Частная компания;;;
38605;Lake Turkana Wind Power Ltd;Kenya;Частная компания;https://ltwp.co.ke/;;The Lake Turkana Wind Power Project is owned by Lake Turkana Wind Power Limited (LTWP), a consortium of investors including Anergi Turkana Investments Limited, Osprey Renewables Africa, CFP UK Holdings Limited, and Sandpiper Ltd. According to available information, Anergi Turkana Investments Limited holds a 12.5% stake in LTWP, while Osprey Renewables Africa has a 25.25% stake. No specific ownership data is available for CFP UK Holdings Limited and Sandpiper Ltd. in the sources consulted.
38606;Estancia Tres Lagunas SA;Argentina;Частная компания;;;
38607;Oyu Tolgoi LLC;Mongolia;Частная компания;https://www.ot.mn/;;
38608;Ministry of Agriculture and International Organisations;Congo, Rep.;Частная компания;;;
38610;Bangla Mutambe Agri Farms Ltd;Zambia;Частная компания;;;JV between Mutambe Harvest Plc and Bangla Africa Agritech Ltd
38611;Unknown (Egyptian Small-Holders);Sudan;Частная компания;;;
38613;Boroo Gold Company Limited;Mongolia;Частная компания;http://www.boroogold.mn/;;
38614;Ethiopian Government;Ethiopia;Частная компания;;;
38615;Radar Propriedades Agrícolas S.A.;Brazil;Частная компания;;;
38616;Unknown (Life Vision Properties, in Honduras, 38616);Honduras;Частная компания;;;
38619;Justin Sugar Mills;Cameroon;Частная компания;;;
38620;Olam Argentina S.A.;Argentina;Частная компания;;;
38622;Sujiang Forestry Farm;China;Частная компания;;;
38624;Unknown (Thai Hoa Vietnam Group, Brazilian consultant firm, Angolan Coffee Producer);Angola;Частная компания;;;
38625;Biotic Oil Company Ltd;Ghana;Частная компания;;;
38626;Gold Coast Fruits Ltd;Ghana;Частная компания;;;
38627;Unknown (Development Agroindustrial Investment Spa, CASIS (Company Agro Social Igo Sammartini));Mozambique;Частная компания;;;
38628;Ganadera Corina Campos y Haciendas SA;Paraguay;Частная компания;;;
38629;TARDA;Kenya;Частная компания;;;
38630;Lan LTD;Ukraine;Частная компания;;;
38631;SBE Rivne LLC;Ukraine;Частная компания;;;
38632;Alpha Farm;Ukraine;Частная компания;;;"Code - 33512216

History of beneficiaries:
2016 - Aslan Global Management (USA)
2021 - Chornukhynsky kray LLC (code - 39534633)
2022 - Aladin Tekstil Ve Giyim Urunleri LLC (Turkey)"
38633;Agromilk LLC;Ukraine;Частная компания;;;Atlantic Farms LLC - is the previous operating company that was terminated in 2021. The OC - is an assignee
38635;Agroprosperis;Ukraine;Частная компания;;;
38636;Sanlucar South Africa Citrus (Pty) Ltd;South Africa;Частная компания;https://sanlucar-group.com/en/dreams-in-south-africa/;;
38637;La Cinquieme Saison;Tunisia;Частная компания;;;
38638;East Madi Game Reserve;Uganda;Частная компания;;;
38641;Langer Heinrich Uranium (Pty) Ltd;Namibia;Частная компания;;;
38642;SOTRADER;Gabon;Частная компания;;;Société gabonaise de transformation agricole et développement rural. Manages the PPP.
38643;Ukrlandfarming PLC;Cyprus;Частная компания;;;
38645;Agrokultura Voronezh LLC;Russian Federation;Частная компания;;;
38646;HarvEast Holding Limited;Cyprus;Частная компания;;;
38647;Agroton Public Limited;Cyprus;Частная компания;;;
38648;Tomtim Tomnatic SA;Romania;Частная компания;;;Fiscal Code - 3484894, Registry No. - J35/889/1991
38649;Agrícola Rapel SAC;Peru;Частная компания;;;
38651;Bai Shan Lin Inc.;Guyana;Частная компания;;;
38653;Santa Fe Inc;Guyana;Частная компания;;;
38654;Bornion Guyana Inc.;Guyana;Частная компания;;;
38655;AR Boryspil LLC;Ukraine;Частная компания;;;"Identification code - 37747547

History of changes in ownership of the operating company:
2011 - CLOSED JOINT STOCK COMPANY ""BREEDING PLANT ""AGRO-REGION"" (now it is ""GARNA LOHISTYKA LLC), code- 32054570 (Ukraine)
2016 - CLAREFIELD LIMITED (Cyprus)
2019 - AGRO REGION STOCKHOLM HOLDING (Sweden), ultimate Beneficial owner  - Peter Elam Håkansson, from 2021 - Aivaras Abromavicius
2022 - Garna Stockholm Holding AB (Sweden), ultimate Beneficial owner  - Aivaras Abromavicius
2026 - Enselco Holding Ltd (part of Kernel holding)"
38657;"Chinese - Ukrainian Agricultural Company ""FANDA"" LLC";Ukraine;Частная компания;;;
38658;Arab Agricultural Services Company (Rosso);Mauritania;Частная компания;https://www.aaaid.org/en/arab-company-agricultural-services-rosso;;
38659;AE Nibulon LLC;Ukraine;Частная компания;;;
38660;Unknown (Industrial Milk Company);Ukraine;Частная компания;;;
38661;Arab Company for Crop Production;Sudan;Частная компания;;;
38662;Al Mutamysa for Vegetables and Agricultural Crops Production;Sudan;Частная компания;;;
38663;Arab Sudanese Seeds Company (ASSCO);Sudan;Частная компания;;;
38664;Africa Juice Tibila Share Company;Ethiopia;Частная компания;;;
